Day,Day.Of.Week,Date,Page.Loads,Unique.Visits,First.Time.Visits,Returning.Visits
Tuesday,-0.498557896299223,2017-11-14,0.3844001083004573,0.44089030225021514,0.35774088353621175,0.7984067353259344
Wednesday,0.0013848830452757176,2017-11-15,0.3184268542415726,0.41221444872832946,0.3021609271470602,0.9053205634399759
Thursday,0.5013276623897744,2017-11-16,0.3087903115138703,0.3989006595931682,0.31666004620509974,0.7568291355038071
Friday,1.001270441734273,2017-11-17,-0.5918557972675329,-0.44498874405089583,-0.4989154008096242,-0.12817977499575878
Saturday,1.5012132210787719,2017-11-18,-1.2352803424710375,-1.230502303025407,-1.2625356711997064,-0.9300334858510702
Sunday,-1.4984434549882204,2017-11-19,-0.9061553446941296,-0.7286748663924076,-0.7864812621274084,-0.35982640257618204
Monday,-0.9985006756437217,2017-11-20,0.04044966017323826,0.1971455473141869,0.14992017703764507,0.4063893655744488
Tuesday,-0.498557896299223,2017-11-21,0.119765819547403,0.08551454610398912,-0.01440317228680302,0.5667601077455111
Wednesday,0.0013848830452757176,2017-11-22,-0.39097094502081664,-0.325164641834445,-0.42641980551942654,0.21038068069870605
Thursday,0.5013276623897744,2017-11-23,-0.7223197603502711,-0.7225300406377179,-0.8106464605574742,-0.20539531752256654
Friday,1.001270441734273,2017-11-24,-1.0803543863102858,-1.1260402651956805,-1.210580494575065,-0.5795937159217118
Saturday,1.5012132210787719,2017-11-25,-1.2782741484869398,-1.3216505517199721,-1.333823006568401,-1.1082231993744727
Sunday,-1.4984434549882204,2017-11-26,-0.6771021367818221,-0.602705938421267,-0.6402818116255097,-0.34794708834128857
Monday,-0.9985006756437217,2017-11-27,0.1731374408085232,0.31594551190485615,0.20550013342679663,0.8221653637957214
Tuesday,-0.498557896299223,2017-11-28,0.5712007827143779,0.7348178008495433,0.6489315246185058,1.071630962728485
Wednesday,0.0013848830452757176,2017-11-29,0.3258395794167282,0.5545695787119762,0.47494209592203135,0.8815619349701889
Thursday,0.5013276623897744,2017-11-30,0.26802032305051465,0.19612140968840527,0.1197136790000627,0.5489411363931709
Friday,1.001270441734273,2017-12-01,-0.39912494271348775,-0.34769566960164083,-0.45300152379249903,0.21038068069870605
Saturday,1.5012132210787719,2017-12-02,-1.249364520303833,-1.1424264672081865,-1.1719161770869595,-0.8646972575591559
Sunday,-1.4984434549882204,2017-12-03,-0.49400782495547924,-0.44908529455402235,-0.5134145198676637,-0.08066251805618477
Monday,-0.9985006756437217,2017-12-04,0.6223485864229514,0.7481315899847044,0.7105527806151739,0.8459239922655084
Tuesday,-0.498557896299223,2017-12-05,0.2665377780154835,0.5043868350486762,0.41573735976836995,0.8815619349701889
Wednesday,0.0013848830452757176,2017-12-06,0.3554904801173505,0.521797174686964,0.4048630204748403,1.0359930200238043
Thursday,0.5013276623897744,2017-12-07,0.24874723759511014,0.2626903553642113,0.15958625640967142,0.7390101641514669
Friday,1.001270441734273,2017-12-08,-0.5169872729984616,-0.4029991013938489,-0.47595846230106165,0.0024926815880697535
Saturday,1.5012132210787719,2017-12-09,-1.1196418297386104,-1.0226023649917357,-1.0377993258000937,-0.8290593148544754
Sunday,-1.4984434549882204,2017-12-10,-0.46880455935995025,-0.3435991190985143,-0.39742156740334744,-0.039084918234057506
Monday,-0.9985006756437217,2017-12-11,0.3970017410982218,0.4173351368572376,0.27195442910947787,1.0835102769633784
Tuesday,-0.498557896299223,2017-12-12,-0.06406976479645544,0.07015248171726465,-0.09656484694902706,0.8815619349701889
Wednesday,0.0013848830452757176,2017-12-13,0.12347218213498079,0.2688351811189011,0.215166212798823,0.5014238794535968
Thursday,0.5013276623897744,2017-12-14,0.0167289396127404,-0.012802665971047473,-0.14006220412314568,0.6142773646850851
Friday,1.001270441734273,2017-12-15,0.01079875947261593,-0.14286814444531462,-0.2657212359594883,0.47766525098380985
Saturday,1.5012132210787719,2017-12-16,-1.1374323701589837,-1.2100195505097744,-1.210580494575065,-1.0666455995523454
Sunday,-1.4984434549882204,2017-12-17,-0.5636874416019417,-0.658009370213475,-0.6704883096630921,-0.5201971447472443
Monday,-0.9985006756437217,2017-12-18,0.27172668563809244,0.17051796904386451,0.0725915420614342,0.6320963360374253
Tuesday,-0.498557896299223,2017-12-19,0.34733648242467935,0.08039385797508096,0.030302444808818888,0.31729450881274757
Wednesday,0.0013848830452757176,2017-12-20,-0.006991780947757467,-0.2882956873063062,-0.35996550983674536,0.09752719546721778
Thursday,0.5013276623897744,2017-12-21,-0.5466381736990839,-0.7163852148830281,-0.7647325835403491,-0.39546434528086255
Friday,1.001270441734273,2017-12-22,-1.237504160023584,-1.4322574153043883,-1.473981157462783,-1.0607059424348986
Saturday,1.5012132210787719,2017-12-23,-1.978035405021627,-2.032402064012424,-2.027364201511292,-1.8209820534680827
Sunday,-1.4984434549882204,2017-12-24,-2.0677293796410092,-2.0969227344366668,-2.09623501703698,-1.8566199961727634
Monday,-0.9985006756437217,2017-12-25,-1.8579492571841063,-1.974026219342871,-1.9597016459071077,-1.8150423963506361
Tuesday,-0.498557896299223,2017-12-26,-1.2115596219105396,-1.5408160036372411,-1.6020567091421323,-1.0607059424348986
Wednesday,0.0013848830452757176,2017-12-27,-0.9765762338581077,-1.2315264406511885,-1.306033028373825,-0.7221454867404339
Thursday,0.5013276623897744,2017-12-28,-0.9684222361654365,-1.1731505959816355,-1.2154135342610781,-0.8290593148544754
Friday,1.001270441734273,2017-12-29,-1.4079968390521624,-1.5694918571591268,-1.6286384274152048,-1.0963438851395793
Saturday,1.5012132210787719,2017-12-30,-1.9046494257875866,-1.9166745122990998,-1.9234538482620087,-1.6606113112970204
Sunday,-1.4984434549882204,2017-12-31,-2.058092836913307,-2.0682468809147814,-2.0624037392348877,-1.8566199961727634
Monday,-0.9985006756437217,2018-01-01,-1.7838220054325507,-1.8664917686357998,-1.8763317113233804,-1.601214740122553
Tuesday,-0.498557896299223,2018-01-02,-0.5384841760064127,-0.7522300317853852,-0.8166877601649908,-0.34794708834128857
Wednesday,0.0013848830452757176,2018-01-03,-0.5370016309713816,-0.6764438474775445,-0.7296930458167535,-0.33606777410639505
Thursday,0.5013276623897744,2018-01-04,-0.30943096809410525,-0.6477679939556588,-0.6680717898200855,-0.47267988780767034
Friday,1.001270441734273,2018-01-05,-0.44804892886951464,-0.6866852237353608,-0.7611078037758392,-0.24103326022724703
Saturday,1.5012132210787719,2018-01-06,-1.3612966704486824,-1.4793677460903432,-1.4921050562853326,-1.244835313075748
Sunday,-1.4984434549882204,2018-01-07,-0.9587856934377342,-1.0994126869253582,-1.1308353397558475,-0.8171800006195818
Monday,-0.9985006756437217,2018-01-08,0.09233873639932734,-0.16232675933516563,-0.29592773399707073,0.5133031936884903
Tuesday,-0.498557896299223,2018-01-09,0.15089926528305644,-0.10087850178826775,-0.1557695831026885,0.18068239511147227
Wednesday,0.0013848830452757176,2018-01-10,0.0804783761190784,-0.07834747402107187,-0.15335306325968193,0.2994755374604073
Thursday,0.5013276623897744,2018-01-11,-0.23604498886006497,-0.2442577693976961,-0.27538731533151467,-0.06284354670384451
Friday,1.001270441734273,2018-01-12,-0.6859974069920088,-0.8351851794736973,-0.8928081352196984,-0.45486091645533006
Saturday,1.5012132210787719,2018-01-13,-1.5695942478705542,-1.6073849493130472,-1.5742667309475566,-1.5833957687702127
Sunday,-1.4984434549882204,2018-01-14,-1.1863563563150106,-1.2612264317988557,-1.2540778517491835,-1.1498007991966
Monday,-0.9985006756437217,2018-01-15,-0.12263029368018455,-0.33847843096960617,-0.44212718449896937,0.21038068069870605
Tuesday,-0.498557896299223,2018-01-16,-0.06110467472639322,-0.31901981607975516,-0.35996550983674536,-0.08066251805618477
Wednesday,0.0013848830452757176,2018-01-17,0.11383563940727853,-0.13365090581327996,-0.17631000176824452,0.09158753834977101
Thursday,0.5013276623897744,2018-01-18,0.0063511243675225815,-0.27190948529380016,-0.33096727172066626,0.05000993852764376
Friday,1.001270441734273,2018-01-19,-0.6578290513264176,-0.7624714080432015,-0.8070216807929644,-0.45486091645533006
Saturday,1.5012132210787719,2018-01-20,-1.3553664903085578,-1.5561780680239656,-1.5356024134594513,-1.4764819406561713
Sunday,-1.4984434549882204,2018-01-21,-0.866867901265805,-0.969347208451091,-0.9701367701959092,-0.8528179433242624
Monday,-0.9985006756437217,2018-01-22,0.3651270228450528,0.0947317847360238,0.12454671868607588,-0.06284354670384451
Tuesday,-0.498557896299223,2018-01-23,0.49707353096282214,0.21660416220403791,0.1632110361741813,0.4539066225140228
Wednesday,0.0013848830452757176,2018-01-24,0.45111463487685755,0.3087765485243847,0.3009526672255569,0.3113548516953008
Thursday,0.5013276623897744,2018-01-25,0.22354397199958115,-0.06913023538903719,-0.10018962671353696,0.09158753834977101
Friday,1.001270441734273,2018-01-26,-0.3969011251609411,-0.6436714434525322,-0.7321095656597602,-0.1341194321132055
Saturday,1.5012132210787719,2018-01-27,-1.3123726842926555,-1.4322574153043883,-1.452232478875724,-1.1676197705489402
Sunday,-1.4984434549882204,2018-01-28,-0.70082285734232,-0.8218713903385361,-0.7913143018134216,-0.8765765717940494
Monday,-0.9985006756437217,2018-01-29,0.5534102422940046,0.25756966723530317,0.17166885562470438,0.6499153073897657
Tuesday,-0.498557896299223,2018-01-30,0.3591968427049283,0.1674455561665196,0.08829892104097704,0.5370618221582774
Wednesday,0.0013848830452757176,2018-01-31,0.4370304570440619,0.3138972366532929,0.329950905341636,0.19850136646381253
Thursday,0.5013276623897744,2018-02-01,0.45037336235934194,0.2268455384618542,0.1692523357816978,0.4836049081012566
Friday,1.001270441734273,2018-02-02,-0.10854611584738895,-0.3794439360008714,-0.3950050475603409,-0.2588522315795873
Saturday,1.5012132210787719,2018-02-03,-0.8312868204250582,-0.930429978671389,-0.8807255360046654,-1.0666455995523454
Sunday,-1.4984434549882204,2018-02-04,-0.7067530374824444,-0.774761059552581,-0.7490252045608062,-0.8112403435021351
Monday,-0.9985006756437217,2018-02-05,0.6179009513178582,0.35281446643299486,0.36740696290823815,0.2400789662859398
Tuesday,-0.498557896299223,2018-02-06,0.7239029213225829,0.5351109638221252,0.4918577348230775,0.6855532500944461
Wednesday,0.0013848830452757176,2018-02-07,0.48298935313002656,0.38558687045800705,0.36015740337921837,0.46578593674891633
Thursday,0.5013276623897744,2018-02-08,0.37772865564281727,0.24220760284857867,0.20791665326980321,0.38263073710466183
Friday,1.001270441734273,2018-02-09,-0.2797800673934829,-0.4767370104501264,-0.5025401805741341,-0.2944901742842678
Saturday,1.5012132210787719,2018-02-10,-1.0203113123915255,-1.177247146484762,-1.1525840183429068,-1.1616801134314934
Sunday,-1.4984434549882204,2018-02-11,-0.14264465165310464,-0.477761148075908,-0.42762806544092985,-0.6686885726834131
Monday,-0.9985006756437217,2018-02-12,0.908479778183957,0.7624695167456473,0.7419675385742596,0.7746481068561474
Tuesday,-0.498557896299223,2018-02-13,0.7402109167079253,0.529990275693217,0.4894412149800709,0.6677342787421059
Wednesday,0.0013848830452757176,2018-02-14,0.5786135078895336,0.27805241975093575,0.1656275560171879,0.7984067353259344
Thursday,0.5013276623897744,2018-02-15,0.2865521359884036,0.11009384912274826,0.09192370080548692,0.18662205222891903
Friday,1.001270441734273,2018-02-16,-0.2864515200511229,-0.4347473677930795,-0.506164960338644,-0.03314526111661075
Saturday,1.5012132210787719,2018-02-17,-1.2804979660394866,-1.3564712309965474,-1.3434890859404274,-1.2626542844280881
Sunday,-1.4984434549882204,2018-02-18,-0.5266238157261638,-0.6436714434525322,-0.6076587937449207,-0.7459041152102209
Monday,-0.9985006756437217,2018-02-19,0.7861698127938899,0.693852295818278,0.6525563043830157,0.8162257066782747
Tuesday,-0.498557896299223,2018-02-20,0.9737117597253261,0.6702971304253005,0.6610141238335387,0.6380359931548721
Wednesday,0.0013848830452757176,2018-02-21,0.7446585518130185,0.5177006241838374,0.5293137923896797,0.40044970845700206
Thursday,0.5013276623897744,2018-02-22,0.6505169420885427,0.4470351280049049,0.41452909984686664,0.5548807935106176
Friday,1.001270441734273,2018-02-23,0.024141664787895978,-0.19612330098595945,-0.2536386367444554,0.10940650970211127
Saturday,1.5012132210787719,2018-02-24,-1.0025207719711522,-0.9847092728378154,-0.9459715717658433,-1.0607059424348986
Sunday,-1.4984434549882204,2018-02-25,-0.3828169473281455,-0.508485276849357,-0.5073732202601473,-0.45486091645533006
Monday,-0.9985006756437217,2018-02-26,1.0574755542045842,0.8044591594026942,0.7504253580247826,0.9765964488493369
Tuesday,-0.498557896299223,2018-02-27,0.9359068613320326,0.841328113930833,0.8362118124515165,0.7687084497387007
Wednesday,0.0013848830452757176,2018-02-28,1.053027919099491,0.810603985157384,0.8023805346494243,0.7568291355038071
Thursday,0.5013276623897744,2018-03-01,0.6438454894309027,0.38149031995488053,0.34082524463516567,0.5370618221582774
Friday,1.001270441734273,2018-03-02,0.01079875947261593,-0.19305088810861457,-0.24155603752942245,0.06782890987998401
Saturday,1.5012132210787719,2018-03-03,-0.9617507835077965,-1.0451333927589317,-1.0293415063495706,-1.001309371260431
Sunday,-1.4984434549882204,2018-03-04,-0.10187466318974892,-0.24937845752660426,-0.21980735894236314,-0.3657660596936288
Monday,-0.9985006756437217,2018-03-05,1.027824653503962,0.8034350217769125,0.7105527806151739,1.166665476607633
Tuesday,-0.498557896299223,2018-03-06,1.2042475126726646,0.9212108487418001,0.8809174295471385,1.0122343915540175
Wednesday,0.0013848830452757176,2018-03-07,1.126413898333531,0.810603985157384,0.7323014592022332,1.1013292483157187
Thursday,0.5013276623897744,2018-03-08,0.933683043779486,0.7798798563839351,0.7407592786527563,0.8815619349701889
Friday,1.001270441734273,2018-03-09,0.11680072947734076,0.09780419761336868,0.0713832821399309,0.21632033781615279
Saturday,1.5012132210787719,2018-03-10,-0.6615354139139954,-0.652888682084567,-0.6197413929599537,-0.7399644580927741
Sunday,-1.4984434549882204,2018-03-11,-0.1181826585750912,-0.22070260400471858,-0.17268522200373465,-0.43110228798554306
Monday,-0.9985006756437217,2018-03-12,1.3191447528875762,1.227427998850508,1.227688027018584,1.0835102769633784
Tuesday,-0.498557896299223,2018-03-13,1.5096517898890747,1.2950210821520955,1.1684832908649225,1.7665708454697548
Wednesday,0.0013848830452757176,2018-03-14,1.3272987505802474,1.1045314837567122,1.0561151181651163,1.214182733547207
Thursday,0.5013276623897744,2018-03-15,1.6193601224813774,1.1454969887879773,1.0247003602060305,1.6062001032986926
Friday,1.001270441734273,2018-03-16,0.5926976857223292,0.3241386129111092,0.2924948477750339,0.44202730827912934
Saturday,1.5012132210787719,2018-03-17,-0.6652417765015732,-0.8003645001971218,-0.7405673851102832,-1.001309371260431
Sunday,-1.4984434549882204,2018-03-18,0.23243924220976783,-0.024068179854645416,0.004928986457249697,-0.16381771770043926
Monday,-0.9985006756437217,2018-03-19,1.203506240155149,1.1219418233949998,1.0694059773016524,1.2498206762518875
Tuesday,-0.498557896299223,2018-03-20,1.5600583210801326,1.3820727803435342,1.3557635786979332,1.3507948472484823
Wednesday,0.0013848830452757176,2018-03-21,1.5734012263954127,1.2499590266177036,1.166066771021916,1.5171052465369912
Thursday,0.5013276623897744,2018-03-22,1.564505956185226,1.3400831376864872,1.4065104954010716,0.8578033065004019
Friday,1.001270441734273,2018-03-23,0.18425652857125657,0.05274214207897692,0.031510704730322185,0.15098410952423852
Saturday,1.5012132210787719,2018-03-24,-0.9143093423868007,-0.9437437678065502,-0.9048907344347313,-1.0250679997302181
Sunday,-1.4984434549882204,2018-03-25,-0.07815394262925106,-0.19919571386330434,-0.202891720041317,-0.15787806058299253
Monday,-0.9985006756437217,2018-03-26,1.4592452586980167,1.0779039054863897,1.0367829594210634,1.1547861623727396
Tuesday,-0.498557896299223,2018-03-27,1.3035780300197495,1.2335728246051976,1.2264797670970808,1.1250878767855057
Wednesday,0.0013848830452757176,2018-03-28,1.188680789804838,0.9980211706754225,1.03557469949956,0.6974325643293396
Thursday,0.5013276623897744,2018-03-29,0.6579296672636983,0.46444546764319267,0.4604429768639918,0.4301479940442358
Friday,1.001270441734273,2018-03-30,-0.37836931222305215,-0.411192202400102,-0.44575196426347924,-0.19351600328767304
Saturday,1.5012132210787719,2018-03-31,-0.9669396911304053,-1.0666402829003458,-1.1102949210902915,-0.7280851438578806
Sunday,-1.4984434549882204,2018-04-01,-0.4065376678886434,-0.51667837785561,-0.5738275159428285,-0.1756970319353328
Monday,-0.9985006756437217,2018-04-02,0.8313874363623389,0.6139695610073108,0.5365633519186994,0.9231395347923161
Tuesday,-0.498557896299223,2018-04-03,1.5111343349241058,1.2120659344637834,1.2168136877250544,1.047872334258698
Wednesday,0.0013848830452757176,2018-04-04,1.3191447528875762,1.1977280077028405,1.1926484892949885,1.0835102769633784
Thursday,0.5013276623897744,2018-04-05,1.2917176697395005,1.024648748945745,0.9679121438953756,1.1844844479599732
Friday,1.001270441734273,2018-04-06,0.6809091153066806,0.41528686160567435,0.38432260180928424,0.5192428508059371
Saturday,1.5012132210787719,2018-04-07,-0.37243913208292767,-0.6672266088455098,-0.7139856668372107,-0.35982640257618204
Sunday,-1.4984434549882204,2018-04-08,0.20278834150914551,0.11931108775478294,0.1197136790000627,0.10346685258466452
Monday,-0.9985006756437217,2018-04-09,1.603052127096035,1.3800245050919708,1.3473057592474103,1.380493132835716
Tuesday,-0.498557896299223,2018-04-10,2.0166821918697164,1.6094313332670562,1.5901660034695724,1.5171052465369912
Wednesday,0.0013848830452757176,2018-04-11,1.9388485775305828,1.69341061858115,1.604665122527612,1.932881244758264
Thursday,0.5013276623897744,2018-04-12,1.609723579753675,1.4230382853747994,1.3678461779129663,1.5289845607718848
Friday,1.001270441734273,2018-04-13,0.7216791037700363,0.5238454499385272,0.5063568538811171,0.5489411363931709
Saturday,1.5012132210787719,2018-04-14,-0.2249259010973316,-0.41016806477432033,-0.40708764677537385,-0.3776453739285223
Sunday,-1.4984434549882204,2018-04-15,0.8706748797906635,0.6098730105041843,0.5836854888573278,0.6677342787421059
Monday,-0.9985006756437217,2018-04-16,2.257595760062273,2.0999932560164574,2.1230086288525256,1.7428122169999678
Tuesday,-0.498557896299223,2018-04-17,2.3991788109077445,2.0446898242242493,1.9659348390570972,2.194226157925921
Wednesday,0.0013848830452757176,2018-04-18,2.2998482935606597,1.9453484745234313,1.8970640235314093,1.9566398732280508
Thursday,0.5013276623897744,2018-04-19,2.1679017854428904,1.771245078140554,1.76898847185206,1.5765018177114587
Friday,1.001270441734273,2018-04-20,0.9277528636393615,0.8044591594026942,0.7226353798302068,1.1132085625506123
Saturday,1.5012132210787719,2018-04-21,-0.06999994493657992,-0.1981715762375227,-0.21497431925634997,-0.09254183229107826
Sunday,-1.4984434549882204,2018-04-22,0.9499910391648282,0.7983143336480044,0.7588831774753056,0.8993809063225292
Monday,-0.9985006756437217,2018-04-23,2.586720757839181,2.234155284993851,2.1568399066546178,2.354596900096983
Tuesday,-0.498557896299223,2018-04-24,2.593392210496821,2.2034311562204025,2.1145508094020022,2.3842951856842167
Wednesday,0.0013848830452757176,2018-04-25,2.8676630419775773,2.6612206749447913,2.640143875255936,2.455571071093578
Thursday,0.5013276623897744,2018-04-26,2.1679017854428904,1.9258898596335803,1.8439005869852643,2.1051313011642194
Friday,1.001270441734273,2018-04-27,1.1212249907109222,0.8259660495441085,0.8023805346494243,0.8459239922655084
Saturday,1.5012132210787719,2018-04-28,-0.14042083410055795,-0.3323336052149164,-0.35029943046471895,-0.20539531752256654
Sunday,-1.4984434549882204,2018-04-29,1.010775385601104,0.7092143602050025,0.756466657632299,0.3945100513395553
Monday,-0.9985006756437217,2018-04-30,1.8936309539621339,1.6811209670717704,1.6348716205651943,1.7131139314127342
Tuesday,-0.498557896299223,2018-05-01,1.9773947484413918,1.6381071867889418,1.584124703862056,1.7131139314127342
Wednesday,0.0013848830452757176,2018-05-02,2.2160844990814015,1.9689036399164088,1.9115631425894488,2.0219761015199653
Thursday,0.5013276623897744,2018-05-03,2.0470743650878545,1.801969206914003,1.719449815070425,1.998217473050178
Friday,1.001270441734273,2018-05-04,0.9966912077683084,0.7870488197644064,0.7347179790452397,0.9528378203795499
Saturday,1.5012132210787719,2018-05-05,-0.34649459396988314,-0.38354048650399797,-0.4505850039494924,-0.009386632646823748
Sunday,-1.4984434549882204,2018-05-06,0.5941802307573603,0.377393769451754,0.3698234827512447,0.3707514228697683
Monday,-0.9985006756437217,2018-05-07,2.1234254343919567,1.7528106008764845,1.752072832951014,1.5527431892416719
Tuesday,-0.498557896299223,2018-05-08,1.9173516745226318,1.673952003691299,1.5333777871589176,2.170467529456134
Wednesday,0.0013848830452757176,2018-05-09,1.9151278569700851,1.5828037549967338,1.3895948565000256,2.3486572429795363
Thursday,0.5013276623897744,2018-05-10,1.3977196397442253,1.1434487135364142,1.0077847213049844,1.6774759887080535
Friday,1.001270441734273,2018-05-11,0.725385466357614,0.5238454499385272,0.4048630204748403,1.047872334258698
Saturday,1.5012132210787719,2018-05-12,-0.69415140468468,-0.7225300406377179,-0.7369426053457733,-0.5677144016868183
Sunday,-1.4984434549882204,2018-05-13,0.0397083876557227,-0.031237143235116834,-0.02165273181582279,-0.074722860938738
Monday,-0.9985006756437217,2018-05-14,1.6875571940928087,1.4803899924185708,1.4572574121042101,1.4220707326578432
Tuesday,-0.498557896299223,2018-05-15,1.3065431200898117,1.1792935304387713,1.1515676519638764,1.1785447908425264
Wednesday,0.0013848830452757176,2018-05-16,1.2487238637235982,1.0584452905965387,1.0089929812264877,1.1785447908425264
Thursday,0.5013276623897744,2018-05-17,1.167183886796887,1.1065797590082753,0.9944938621684482,1.5289845607718848
Friday,1.001270441734273,2018-05-18,0.14719290269547863,0.04454904107272387,-0.03736011079536562,0.44202730827912934
Saturday,1.5012132210787719,2018-05-19,-0.865385356230774,-0.8454265557315136,-0.8408529585950567,-0.7696627436800079
Sunday,-1.4984434549882204,2018-05-20,-0.18637973018652257,-0.27498189817114504,-0.33338379156367287,0.04407028141019701
Monday,-0.9985006756437217,2018-05-21,1.0256008359514153,0.7839764068870616,0.6936371417141277,1.1369671910203991
Tuesday,-0.498557896299223,2018-05-22,1.2413111385484425,1.1239900986465632,1.0126177609909977,1.5408638750067782
Wednesday,0.0013848830452757176,2018-05-23,1.1894220623223535,1.0533246024676306,0.93649738593629,1.5052259323020978
Thursday,0.5013276623897744,2018-05-24,1.168666431831918,0.7501798652362678,0.645306744853996,1.1785447908425264
Friday,1.001270441734273,2018-05-25,-0.024782321368130866,-0.14286814444531462,-0.2935112141540641,0.6142773646850851
Saturday,1.5012132210787719,2018-05-26,-1.0373605802943835,-1.0010954748503216,-1.0075928277625112,-0.8528179433242624
Sunday,-1.4984434549882204,2018-05-27,-0.5080920027882748,-0.5822231859056344,-0.6571974505265559,-0.14599874634809903
Monday,-0.9985006756437217,2018-05-28,0.1761025308785854,0.05274214207897692,-0.04702619016739198,0.5370618221582774
Tuesday,-0.498557896299223,2018-05-29,1.0448739214068197,0.8546419030659941,0.8229209533149803,0.9112602205574226
Wednesday,0.0013848830452757176,2018-05-30,0.9574037643399838,0.646741965032323,0.5764359293283081,0.9171998776748694
Thursday,0.5013276623897744,2018-05-31,0.6512582146060583,0.5555937163377578,0.43627777843392596,1.0775706198459316
Friday,1.001270441734273,2018-06-01,-0.20787663319447375,-0.26781293479067364,-0.3128433728981168,-0.0153262897642705
Saturday,1.5012132210787719,2018-06-02,-1.1893214463850728,-1.2212850643933721,-1.2178300541040847,-1.0963438851395793
Sunday,-1.4984434549882204,2018-06-03,-0.5518270813216928,-0.649816269207222,-0.6523644108405426,-0.5617747445693716
Monday,-0.9985006756437217,2018-06-04,0.8232334386696678,0.46751788052053755,0.3746565224372579,0.8696826207352955
Tuesday,-0.498557896299223,2018-06-05,0.7587427296458142,0.5228213123127456,0.4592347169424885,0.7746481068561474
Wednesday,0.0013848830452757176,2018-06-06,0.693510748104445,0.5443282024541599,0.4797751356080446,0.7984067353259344
Thursday,0.5013276623897744,2018-06-07,0.4978148034803377,0.34871791592986834,0.3069939668330734,0.5133031936884903
Friday,1.001270441734273,2018-06-08,-0.1181826585750912,-0.27907844867427156,-0.391380267795831,0.30541519457785404
Saturday,1.5012132210787719,2018-06-09,-1.3435061300283089,-1.3861712221442148,-1.3930277427220623,-1.1913783990187272
Sunday,-1.4984434549882204,2018-06-10,-0.8186851876272937,-0.872054134001836,-0.8626016371821159,-0.8171800006195818
Monday,-0.9985006756437217,2018-06-11,0.5786135078895336,0.39275583383847845,0.3420335045566689,0.5964583933327449
Tuesday,-0.498557896299223,2018-06-12,0.6201247688704048,0.37534549420019075,0.23329011162137242,1.0300533629063577
Wednesday,0.0013848830452757176,2018-06-13,0.33695866717946155,0.1602765927860482,0.009762026143262877,0.8815619349701889
Thursday,0.5013276623897744,2018-06-14,0.31620303668902594,0.019969738053964726,-0.0651500889899414,0.4360876511616826
Friday,1.001270441734273,2018-06-15,-0.5429318111115061,-0.6375266176978425,-0.7055278473866876,-0.22915394599235353
Saturday,1.5012132210787719,2018-06-16,-1.6259309592017366,-1.6657607939826002,-1.6552201456882774,-1.5239991975957452
Sunday,-1.4984434549882204,2018-06-17,-1.2686376057592377,-1.2960471110754312,-1.292742169237289,-1.1616801134314934
Monday,-0.9985006756437217,2018-06-18,0.34140630228455493,0.022018013305527988,-0.14247872396615227,0.8281050209131682
Tuesday,-0.498557896299223,2018-06-19,0.4533384524294042,0.2063627859462216,0.10642281986352646,0.6736739358595526
Wednesday,0.0013848830452757176,2018-06-20,0.38810647088803507,0.04762145395006877,-0.07360790844046447,0.6380359931548721
Thursday,0.5013276623897744,2018-06-21,-0.005509235912726351,-0.1848577871023615,-0.3345920514851761,0.5726997648629578
Friday,1.001270441734273,2018-06-22,-0.5510858088041772,-0.7532541694111667,-0.829978619301527,-0.28855051716682106
Saturday,1.5012132210787719,2018-06-23,-1.5710767929055853,-1.7057021613880838,-1.7422148600365146,-1.3279905127200025
Sunday,-1.4984434549882204,2018-06-24,-1.2604836080665665,-1.3554470933707659,-1.407526861780102,-0.9419128000859637
Monday,-0.9985006756437217,2018-06-25,0.25319487270020347,-0.0629854096343474,-0.19201738074778735,0.5786394219804046
Tuesday,-0.498557896299223,2018-06-26,0.4600099050870442,0.09882833523915033,-0.025277511580332673,0.6974325643293396
Wednesday,0.0013848830452757176,2018-06-27,0.09604509898690512,-0.12750608005859015,-0.22584865854987962,0.3707514228697683
Thursday,0.5013276623897744,2018-06-28,-0.02552359388564642,-0.16130262170938398,-0.3273424919561564,0.6736739358595526
Friday,1.001270441734273,2018-06-29,-0.7875517418916403,-0.9570575569417114,-1.042632365486107,-0.4251626308680963
Saturday,1.5012132210787719,2018-06-30,-1.7601012848720528,-1.8388400527396958,-1.8171269751697188,-1.7318871967063816
Sunday,-1.4984434549882204,2018-07-01,-1.4302350145776292,-1.5315987650052065,-1.559767611889517,-1.2151370274885143
Monday,-0.9985006756437217,2018-07-02,-0.06629358234900212,-0.41938530340635505,-0.5786605556288417,0.4123290226918956
Tuesday,-0.498557896299223,2018-07-03,-0.11447629598751341,-0.4378197806704244,-0.5617449167277956,0.22225999493359955
Wednesday,0.0013848830452757176,2018-07-04,-0.8127550074871692,-0.9324782539229522,-1.0100093476055179,-0.4429816022204366
Thursday,0.5013276623897744,2018-07-05,-0.2760737048059051,-0.4572783955602754,-0.5242888591611934,-0.074722860938738
Friday,1.001270441734273,2018-07-06,-0.789775559444187,-0.9703713460768726,-1.0341745460355838,-0.5439557732170314
Saturday,1.5012132210787719,2018-07-07,-1.7993887283003773,-1.9074572736670652,-1.9017051696749494,-1.7140682253540414
Sunday,-1.4984434549882204,2018-07-08,-1.4309762870951448,-1.5387677283856778,-1.5537263122820006,-1.2864129128978752
